country,iso_code,date,total_vaccinations,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,vaccines,source_name,source_website,Covaxin,EpiVacCorona,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinopharm/Wuhan,Sinovac,Sputnik V,vaccine_ratio
France,FRA,2021-01-25,882876,0,86710,8828.76,0.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.013525793028047779
France,FRA,2021-01-26,966523,5412,83647,9665.23,54.12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.014807277641308432
France,FRA,2021-01-27,1047343,11739,80820,10473.43,117.39,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.01604545218963325
France,FRA,2021-01-28,1125415,24201,78072,11254.15,242.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.017241526964896985
France,FRA,2021-01-29,1201833,41318,76418,12018.33,413.18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.018412262211542442
France,FRA,2021-01-30,1277580,45468,75747,12775.8,454.68,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.019572717637327645
France,FRA,2021-01-31,1353246,47137,75666,13532.46,471.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.020731932130937464
France,FRA,2021-02-01,1429536,67993,76290,14295.36,679.93,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.021900706398342813
France,FRA,2021-02-02,1507553,102297,78017,15075.53,1022.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.023095938565339313
France,FRA,2021-02-03,1586306,138956,78753,15863.06,1389.56,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.02430244636296644
France,FRA,2021-02-04,1667055,189524,80749,16670.55,1895.24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.025539533180619012
France,FRA,2021-02-05,1750254,233274,83199,17502.54,2332.74,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.026814154366539285
France,FRA,2021-02-06,1833720,243550,83466,18337.2,2435.5,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.02809286603259322
France,FRA,2021-02-07,1917518,248614,83798,19175.18,2486.14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.02937666398855119
France,FRA,2021-02-08,2004340,294120,86822,20043.4,2941.2,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.030706790079056724
France,FRA,2021-02-09,2095694,366002,91354,20956.94,3660.02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.032106347090782354
France,FRA,2021-02-10,2192402,442260,96708,21924.02,4422.6,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.03358792818728565
France,FRA,2021-02-11,2295945,540713,103543,22959.45,5407.13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.035174222511180686
France,FRA,2021-02-12,2404914,614496,108969,24049.14,6144.96,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.036843643970675945
France,FRA,2021-02-13,2515459,633771,110545,25154.59,6337.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.038537209987065044
France,FRA,2021-02-14,2626352,640875,110893,26263.52,6408.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.04023610741576319
France,FRA,2021-02-15,2740373,716887,114021,27403.73,7168.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.04198292627464149
France,FRA,2021-02-16,2857241,816990,116868,28572.41,8169.9,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.043773361601461884
France,FRA,2021-02-17,2975279,919370,118038,29752.79,9193.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.0455817215041489
France,FRA,2021-02-18,3093435,1037266,118156,30934.35,10372.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.0473918891845729
France,FRA,2021-02-19,3211764,1127419,118329,32117.64,11274.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.0492047072510011
France,FRA,2021-02-20,3330787,1155637,119023,33307.87,11556.37,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.05102815750174677
France,FRA,2021-02-21,3449364,1161983,118577,34493.64,11619.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.05284477496545268
France,FRA,2021-02-22,3566993,1234673,117629,35669.93,12346.73,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.05464686892666153
France,FRA,2021-02-23,3681251,1318292,114258,36812.51,13182.92,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.0563973186611641
France,FRA,2021-02-24,3793049,1398984,111798,37930.49,13989.84,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.05811008082589582
France,FRA,2021-02-25,3905129,1490083,112080,39051.29,14900.83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.05982716327301591
France,FRA,2021-02-26,4020897,1560575,115768,40208.97,15605.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.06160074643449163
France,FRA,2021-02-27,4140004,1582433,119107,41400.04,15824.33,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.06342548357786361
France,FRA,2021-02-28,4259197,1586842,119193,42591.97,15868.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Public Health France,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19-1/,,,,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,,,,,0.06525153825416255
Russia,RUS,2020-12-16,3357,0,3357,33.57,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,2.30034767250521e-05
Russia,RUS,2020-12-17,6714,0,3357,67.14,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,4.60069534501042e-05
Russia,RUS,2020-12-18,10071,0,3357,100.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,6.90104301751563e-05
Russia,RUS,2020-12-19,13428,0,3357,134.28,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,9.20139069002084e-05
Russia,RUS,2020-12-20,16785,0,3357,167.85,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.00011501738362526049
Russia,RUS,2020-12-21,20142,0,3357,201.42,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0001380208603503126
Russia,RUS,2020-12-22,23499,0,3357,234.99,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0001610243370753647
Russia,RUS,2020-12-23,36091,0,12592,360.91,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0002473096450651937
Russia,RUS,2020-12-24,57918,0,21827,579.18,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.00039687678431979964
Russia,RUS,2020-12-25,88979,0,31061,889.79,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0006097189024481414
Russia,RUS,2020-12-26,129275,0,40296,1292.75,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.00088584285184126
Russia,RUS,2020-12-27,178806,0,49531,1788.06,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0012252486324991557
Russia,RUS,2020-12-28,237571,0,58765,2375.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0016279293920307871
Russia,RUS,2020-12-29,305571,0,68000,3055.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0020938919828271956
Russia,RUS,2020-12-30,373571,0,68000,3735.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.0025598545736236038
Russia,RUS,2020-12-31,441571,0,68000,4415.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.003025817164420012
Russia,RUS,2021-01-01,509571,0,68000,5095.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.00349177975521642
Russia,RUS,2021-01-02,577571,0,68000,5775.71,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.003957742346012829
Russia,RUS,2021-01-03,638454,0,60883,6384.54,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.00437493646976956
Russia,RUS,2021-01-04,692220,0,53766,6922.2,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.004743362126486614
Russia,RUS,2021-01-05,738869,0,46649,7388.69,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005063019316163992
Russia,RUS,2021-01-06,778401,0,39532,7784.01,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005333908038801692
Russia,RUS,2021-01-07,810817,0,32416,8108.17,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005556035146790756
Russia,RUS,2021-01-08,836116,0,25299,8361.16,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005729393787740143
Russia,RUS,2021-01-09,854298,0,18182,8542.98,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005853983961649854
Russia,RUS,2021-01-10,872480,0,18182,8724.8,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.005978574135559564
Russia,RUS,2021-01-11,890662,0,18182,8906.62,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.006103164309469274
Russia,RUS,2021-01-12,908844,0,18182,9088.44,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.006227754483378984
Russia,RUS,2021-01-13,927026,0,18182,9270.26,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.006352344657288694
Russia,RUS,2021-01-14,957406,0,30380,9574.06,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.006560520297118031
Russia,RUS,2021-01-15,999985,0,42579,9999.85,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.006852288255258035
Russia,RUS,2021-01-16,1054762,0,54777,10547.62,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.007227641679317665
Russia,RUS,2021-01-17,1121738,0,66976,11217.38,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.007686587421687963
Russia,RUS,2021-01-18,1200912,0,79174,12009.12,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.008229118629977886
Russia,RUS,2021-01-19,1292285,0,91373,12922.85,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.008855242156578479
Russia,RUS,2021-01-20,1395856,0,103571,13958.56,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.009564951149098696
Russia,RUS,2021-01-21,1499427,0,103571,14994.27,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.010274660141618914
Russia,RUS,2021-01-22,1602998,0,103571,16029.98,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.010984369134139131
Russia,RUS,2021-01-23,1706569,0,103571,17065.69,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.01169407812665935
Russia,RUS,2021-01-24,1810140,0,103571,18101.4,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.012403787119179567
Russia,RUS,2021-01-25,1913711,0,103571,19137.11,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.013113496111699785
Russia,RUS,2021-01-26,2017282,0,103571,20172.82,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.013823205104220002
Russia,RUS,2021-01-27,2120853,0,103571,21208.53,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.014532914096740221
Russia,RUS,2021-01-28,2224424,0,103571,22244.24,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.015242623089260438
Russia,RUS,2021-01-29,2327995,0,103571,23279.95,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.015952332081780655
Russia,RUS,2021-01-30,2431566,0,103571,24315.66,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.016662041074300873
Russia,RUS,2021-01-31,2535137,0,103571,25351.37,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.017371750066821092
Russia,RUS,2021-02-01,2638708,0,103571,26387.08,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.018081459059341307
Russia,RUS,2021-02-02,2742279,0,103571,27422.79,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.018791168051861526
Russia,RUS,2021-02-03,2845850,0,103571,28458.5,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.019500877044381745
Russia,RUS,2021-02-04,2949421,0,103571,29494.21,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.020210586036901963
Russia,RUS,2021-02-05,3052992,0,103571,30529.92,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.02092029502942218
Russia,RUS,2021-02-06,3156563,0,103571,31565.63,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.021630004021942397
Russia,RUS,2021-02-07,3260134,0,103571,32601.34,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.022339713014462616
Russia,RUS,2021-02-08,3363705,0,103571,33637.05,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.023049422006982834
Russia,RUS,2021-02-09,3467276,0,103571,34672.76,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.02375913099950305
Russia,RUS,2021-02-10,3570847,1700000,103571,35708.47,17000.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.024468839992023268
Russia,RUS,2021-02-11,3669690,0,98843,36696.9,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.025146150879701054
Russia,RUS,2021-02-12,3763804,0,94114,37638.04,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.025791056810145364
Russia,RUS,2021-02-13,3853190,0,89386,38531.9,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.026403564635747244
Russia,RUS,2021-02-14,3937847,0,84657,39378.47,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.026983667504115648
Russia,RUS,2021-02-15,4017776,0,79929,40177.76,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.027531372267641623
Russia,RUS,2021-02-16,4092976,0,75200,40929.76,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.02804667207393412
Russia,RUS,2021-02-17,4163448,0,70472,41634.48,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.028529573775384186
Russia,RUS,2021-02-18,4233920,0,70472,42339.2,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.029012475476834252
Russia,RUS,2021-02-19,4304392,0,70472,43043.92,0.0,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats,,EpiVacCorona,,,,,,,,Sputnik V,0.029495377178284318
