date,country,confirmed,deaths,recovered,active
2020-10-17,Canada,197067,9782.0,166444.0,20842.0
2020-10-18,Canada,200804,9816.0,169751.0,21238.0
2020-10-19,Canada,204111,9832.0,172406.0,21874.0
2020-10-20,Canada,206349,9849.0,174514.0,21987.0
2020-10-21,Canada,209036,9883.0,171405.0,22645.0
2020-10-22,Canada,211617,9916.0,173299.0,23453.0
2020-10-23,Canada,214519,9940.0,180626.0,23954.0
2020-10-24,Canada,216051,9969.0,181974.0,24109.0
2020-10-25,Canada,218874,9995.0,184194.0,24686.0
2020-10-26,Canada,222973,10026.0,187100.0,25848.0
2020-10-27,Canada,225703,10052.0,189350.0,26302.0
2020-10-28,Canada,228366,10084.0,191723.0,26560.0
2020-10-29,Canada,231383,10127.0,194105.0,27152.0
2020-10-30,Canada,234939,10163.0,196935.0,27842.0
2020-10-31,Canada,237313,10187.0,198952.0,28175.0
2020-11-01,Canada,239649,10230.0,200768.0,28652.0
2020-11-02,Canada,243178,10262.0,203128.0,29789.0
2020-11-03,Canada,247916,10334.0,206691.0,30892.0
2020-11-04,Canada,250698,10385.0,208815.0,31499.0
2020-11-05,Canada,253482,10432.0,210429.0,32622.0
2020-11-06,Canada,258874,10493.0,214441.0,33941.0
2020-11-07,Canada,263220,10547.0,216338.0,36336.0
2020-11-08,Canada,267163,10575.0,218279.0,38310.0
2020-11-09,Canada,272034,10620.0,221758.0,39657.0
2020-11-10,Canada,276479,10693.0,224912.0,40875.0
2020-11-11,Canada,280462,10748.0,226826.0,42889.0
2020-11-12,Canada,285936,10828.0,230429.0,44680.0
2020-11-13,Canada,290705,10885.0,234404.0,45417.0
2020-11-14,Canada,295131,10947.0,236870.0,47315.0
2020-11-15,Canada,299422,11001.0,240434.0,47988.0
2020-11-16,Canada,305449,11075.0,244699.0,49676.0
2020-11-17,Canada,309877,11136.0,248859.0,49883.0
2020-11-18,Canada,314385,11238.0,253089.0,50059.0
2020-11-19,Canada,319175,11314.0,257310.0,50552.0
2020-11-20,Canada,324152,11385.0,261754.0,51014.0
2020-11-21,Canada,329084,11455.0,265568.0,52062.0
2020-11-22,Canada,333808,11502.0,269137.0,53170.0
2020-11-23,Canada,340731,11570.0,274315.0,54847.0
2020-11-24,Canada,346013,11676.0,278191.0,56147.0
2020-11-25,Canada,350971,11733.0,281883.0,57356.0
2020-11-26,Canada,356650,11818.0,285672.0,59161.0
2020-11-27,Canada,362604,11916.0,291221.0,59468.0
2020-11-28,Canada,368279,11993.0,295475.0,60812.0
2020-11-29,Canada,373662,12046.0,299095.0,62522.0
2020-11-30,Canada,381557,12147.0,304595.0,64816.0
2020-12-01,Canada,387052,12229.0,309557.0,65267.0
2020-12-02,Canada,393506,12342.0,314529.0,66636.0
2020-12-03,Canada,399770,12423.0,319250.0,68098.0
2020-12-04,Canada,406189,12519.0,324802.0,68869.0
2020-12-05,Canada,412543,12607.0,329676.0,70261.0
2020-12-06,Canada,418848,12688.0,334375.0,71786.0
2020-12-07,Canada,426572,12796.0,344034.0,69743.0
2020-12-08,Canada,432743,12887.0,349629.0,70228.0
2020-12-09,Canada,439142,13009.0,355401.0,70733.0
2020-12-10,Canada,445828,13130.0,361020.0,71679.0
2020-12-11,Canada,452543,13267.0,367837.0,71440.0
2020-12-12,Canada,458527,13367.0,373898.0,71263.0
2020-12-13,Canada,464443,13451.0,378653.0,72340.0
2020-12-14,Canada,472820,13570.0,385021.0,74230.0
2020-12-15,Canada,479064,13685.0,391435.0,73945.0
2020-12-16,Canada,485576,13815.0,397217.0,74545.0
2020-12-17,Canada,492582,13940.0,403667.0,74976.0
2020-12-18,Canada,499282,14055.0,410988.0,74240.0
2020-12-19,Canada,505741,14171.0,416901.0,74670.0
2020-12-20,Canada,511891,14256.0,422318.0,75329.0
2020-12-21,Canada,519312,14345.0,429359.0,75608.0
2020-12-22,Canada,525572,14443.0,437445.0,73684.0
2020-12-23,Canada,532493,14615.0,444153.0,73725.0
2020-12-24,Canada,538170,14744.0,448106.0,75320.0
2020-12-25,Canada,538728,14745.0,448816.0,75167.0
2020-12-26,Canada,544040,14833.0,450656.0,75504.0
2020-12-27,Canada,554140,15020.0,461121.0,74520.0
2020-12-28,Canada,560605,15168.0,473187.0,72250.0
2020-12-29,Canada,568794,15386.0,482931.0,70477.0
2020-12-30,Canada,577253,15497.0,490216.0,71540.0
2020-12-31,Canada,584396,15631.0,493625.0,75140.0
2020-03-03,Chile,1,0.0,0.0,1.0
2020-03-04,Chile,1,0.0,0.0,1.0
2020-03-05,Chile,12,0.0,0.0,12.0
2020-03-08,Chile,16,0.0,0.0,16.0
2020-03-10,Chile,13,0.0,0.0,13.0
